ticket_date,net_weight_kg,day_of_week,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7
2017-12-30,29312.85714285714,5,1,28531.428571428572,28371.428571428572,27670.408163265303,1356.2964062810963
2017-12-31,29278.571428571428,6,1,29312.85714285714,28780.0,27741.632653061224,1435.0798002347628
2018-01-01,28221.428571428572,0,0,29278.571428571428,26792.85714285714,27945.714285714286,1378.1151477813048
2018-01-02,28167.14285714286,1,0,28221.428571428572,26228.571428571428,28222.65306122449,1151.722882323575
2018-01-03,27782.85714285714,2,0,28167.14285714286,25865.714285714286,28496.5306122449,587.6494495934508
2018-01-04,25125.714285714286,3,0,27782.85714285714,28181.428571428572,28060.0,1414.2837902825088
2018-01-05,26191.428571428572,4,0,25125.714285714286,28531.428571428572,27725.714285714286,1553.9346592344634
2018-01-06,25528.571428571428,5,1,26191.428571428572,29312.85714285714,27185.102040816328,1567.9530520926332
2018-01-07,25714.285714285714,6,1,25528.571428571428,29278.571428571428,26675.91836734694,1336.4549585268671
2018-01-08,27422.85714285714,0,0,25714.285714285714,28221.428571428572,26561.836734693876,1210.7080950215989
2018-01-09,26815.714285714286,1,0,27422.85714285714,28167.14285714286,26368.77551020408,1001.7835891909949
2018-01-10,27747.14285714286,2,0,26815.714285714286,27782.85714285714,26363.673469387755,993.4376025524709
2018-01-11,26332.85714285714,3,0,27747.14285714286,25125.714285714286,26536.12244897959,834.8398821126073
2018-01-12,26398.571428571428,4,0,26332.85714285714,26191.428571428572,26565.714285714286,824.1887373835762
2018-01-13,26605.064935064933,5,1,26398.571428571428,25528.571428571428,26719.49907235621,687.5145201186646
2018-01-14,28549.48051948052,6,1,26605.064935064933,25714.285714285714,27124.52690166976,819.1563440710192
2018-01-15,29938.96103896104,0,0,28549.48051948052,27422.85714285714,27483.97031539889,1351.1565603105682
2018-01-16,30899.22077922078,1,0,29938.96103896104,26815.714285714286,28067.328385899815,1816.0840400578813
2018-01-17,31538.83116883117,2,0,30899.22077922078,27747.14285714286,28608.998144712426,2224.2578293709494
2018-01-18,34786.36363636364,3,0,31538.83116883117,26332.85714285714,29816.641929499074,2956.747631257691
2018-01-19,34141.818181818184,4,0,34786.36363636364,26398.571428571428,30922.820037105754,2912.9788005225673
2018-01-20,33497.27272727273,5,1,34141.818181818184,26605.064935064933,31907.421150278296,2313.417206286253
2018-01-21,32852.72727272727,6,1,33497.27272727273,28549.48051948052,32522.1706864564,1783.4336947588135
2018-01-22,32208.18181818182,0,0,32852.72727272727,29938.96103896104,32846.34508348794,1400.8216702027892
2018-01-23,31563.63636363636,1,0,32208.18181818182,30899.22077922078,32941.26159554731,1262.5894492499142
2018-01-24,32326.883116883117,2,0,31563.63636363636,31538.83116883117,33053.84044526902,1146.4964410162172
2018-01-25,31650.77922077922,3,0,32326.883116883117,34786.36363636364,32605.899814471246,952.9876762517773
2018-01-26,31339.610389610392,4,0,31650.77922077922,34141.818181818184,32205.584415584417,771.5557673499462
2018-01-27,29473.376623376622,5,1,31339.610389610392,33497.27272727273,31630.742115027828,1084.3726945773863
2018-01-28,27032.07792207792,6,1,29473.376623376622,32852.72727272727,30799.22077922078,1909.1732658856763
2018-01-29,27170.0,0,0,27032.07792207792,32208.18181818182,30079.48051948052,2214.706350723732
2018-01-30,28018.571428571428,1,0,27170.0,31563.63636363636,29573.0426716141,2224.066020250781
2018-01-31,25505.714285714286,2,0,28018.571428571428,32326.883116883117,28598.589981447123,2309.091980907069
2018-02-01,22708.571428571428,3,0,25505.714285714286,31650.77922077922,27321.131725417443,2767.2066808417744
2018-02-02,21994.285714285714,4,0,22708.571428571428,31339.610389610392,25986.0853432282,2759.6881659749074
2018-02-03,25121.428571428572,5,1,21994.285714285714,29473.376623376622,25364.378478664195,2294.0527283546758
2018-02-04,24930.0,6,1,25121.428571428572,27032.07792207792,25064.08163265306,2173.794048122761
2018-02-05,27032.85714285714,0,0,24930.0,27170.0,25044.489795918365,2152.160981475259
2018-02-06,25857.14285714286,1,0,27032.85714285714,28018.571428571428,24735.714285714286,1776.6367369943666
2018-02-07,26657.14285714286,2,0,25857.14285714286,25505.714285714286,24900.20408163265,1908.237322583382
2018-02-08,29100.0,3,0,26657.14285714286,22708.571428571428,25813.26530612245,2192.695622139735
2018-02-09,28311.428571428572,4,0,29100.0,21994.285714285714,26715.714285714286,1570.7110916184745
2018-02-10,26820.0,5,1,28311.428571428572,25121.428571428572,26958.367346938776,1405.9258523939016
2018-02-11,30558.571428571428,6,1,26820.0,24930.0,27762.448979591834,1642.2103725398151
2018-02-12,25990.0,0,0,30558.571428571428,27032.85714285714,27613.4693877551,1762.3391724071105
2018-02-13,26562.85714285714,1,0,25990.0,25857.14285714286,27714.285714285714,1662.4776608391214
2018-02-14,27310.0,2,0,26562.85714285714,26657.14285714286,27807.551020408166,1610.7968438953471
2018-02-15,28640.0,3,0,27310.0,29100.0,27741.83673469388,1557.7931613432186
2018-02-16,30245.714285714286,4,0,28640.0,28311.428571428572,28018.163265306124,1824.408153829345
2018-02-17,29738.571428571428,5,1,30245.714285714286,26820.0,28435.102040816328,1838.3930533116554
2018-02-18,26387.14285714286,6,1,29738.571428571428,30558.571428571428,27839.18367346939,1706.717989996032
2018-02-19,28180.0,0,0,26387.14285714286,25990.0,28152.040816326535,1499.379657925436
2018-02-20,28417.14285714286,1,0,28180.0,26562.85714285714,28416.938775510203,1325.5447932937639
2018-02-21,27448.571428571428,2,0,28417.14285714286,27310.0,28436.734693877548,1307.1656813739169
2018-02-22,27100.0,3,0,27448.571428571428,28640.0,28216.734693877548,1393.9653013683196
2018-02-23,25701.428571428572,4,0,27100.0,30245.714285714286,27567.551020408162,1348.9975401977797
2018-02-24,25688.571428571428,5,1,25701.428571428572,29738.571428571428,26988.979591836734,1110.0140080888705
2018-02-25,26394.285714285714,6,1,25688.571428571428,26387.14285714286,26990.0,1109.3716429478638
2018-02-26,25384.285714285714,0,0,26394.285714285714,28180.0,26590.61224489796,1112.795052104518
2018-02-27,23407.14285714286,1,0,25384.285714285714,28417.14285714286,25874.897959183672,1331.8165327731372
2018-02-28,21085.714285714286,2,0,23407.14285714286,27448.571428571428,24965.91836734694,2054.204486865418
2018-03-01,21115.714285714286,3,0,21085.714285714286,27100.0,24111.020408163266,2253.602665889539
2018-03-02,21750.0,4,0,21115.714285714286,25701.428571428572,23546.5306122449,2283.521694968004
2018-03-03,22297.14285714286,5,1,21750.0,25688.571428571428,23062.040816326535,2106.1950825949984
2018-03-04,22304.285714285714,6,1,22297.14285714286,26394.285714285714,22477.755102040817,1510.9022976877818
2018-03-05,24565.714285714286,0,0,22304.285714285714,25384.285714285714,22360.816326530614,1259.1587887153198
2018-03-06,26748.571428571428,1,0,24565.714285714286,23407.14285714286,22838.163265306124,2084.68463075785
2018-03-07,29572.85714285714,2,0,26748.571428571428,21085.714285714286,24050.61224489796,3111.0088545830777
2018-03-08,27701.428571428572,3,0,29572.85714285714,21115.714285714286,24991.428571428572,3071.078606861715
2018-03-09,27587.14285714286,4,0,27701.428571428572,21750.0,25825.306122448983,2827.028886064529
2018-03-10,27874.285714285714,5,1,27587.14285714286,22297.14285714286,26622.04081632653,2424.164188264019
2018-03-11,30367.14285714286,6,1,27874.285714285714,22304.285714285714,27773.877551020407,1886.5805575682032
2018-03-12,29672.85714285714,0,0,30367.14285714286,24565.714285714286,28503.4693877551,1350.481359670798
2018-03-13,29180.0,1,0,29672.85714285714,26748.571428571428,28850.816326530614,1116.2643778790498
2018-03-14,31274.285714285714,2,0,29180.0,29572.85714285714,29093.87755102041,1438.4358744206336
2018-03-15,32652.85714285714,3,0,31274.285714285714,27701.428571428572,29801.224489795917,1809.2185385178543
2018-03-16,33025.71428571428,4,0,32652.85714285714,27587.14285714286,30578.16326530612,1866.7873590025908
2018-03-17,32627.14285714286,5,1,33025.71428571428,27874.285714285714,31257.14285714286,1558.2918434580447
2018-03-18,29344.285714285714,6,1,32627.14285714286,30367.14285714286,31111.020408163266,1697.4049249092095
2018-03-19,28494.285714285714,0,0,29344.285714285714,29672.85714285714,30942.65306122449,1909.0859422987503
2018-03-20,27832.85714285714,1,0,28494.285714285714,29180.0,30750.20408163265,2166.8826834081556
2018-03-21,25570.0,2,0,27832.85714285714,31274.285714285714,29935.306122448976,2889.1672780818076
2018-03-22,25515.714285714286,3,0,25570.0,32652.85714285714,28915.714285714286,3026.3966809967787
2018-03-23,26261.428571428572,4,0,25515.714285714286,33025.71428571428,27949.38775510204,2535.4514762725275
2018-03-24,24744.285714285714,5,1,26261.428571428572,32627.14285714286,26823.26530612245,1736.1503889304668
2018-03-25,24317.14285714286,6,1,24744.285714285714,29344.285714285714,26105.102040816328,1549.1990155861183
2018-03-26,23617.14285714286,0,0,24317.14285714286,28494.285714285714,25408.367346938776,1383.4602257770036
2018-03-27,22530.0,1,0,23617.14285714286,27832.85714285714,24650.816326530614,1282.7987729701576
2018-03-28,21144.285714285714,2,0,22530.0,25570.0,24018.571428571428,1757.183313510205
2018-03-29,19515.714285714286,3,0,21144.285714285714,25515.714285714286,23161.428571428572,2288.288580107432
2018-03-30,16212.857142857143,4,0,19515.714285714286,26261.428571428572,21725.91836734694,3045.909985289066
2018-03-31,15831.42857142857,5,1,16212.857142857143,24744.285714285714,20452.65306122449,3414.4653697076137
2018-04-01,16142.857142857143,6,1,15831.42857142857,24317.14285714286,19284.897959183672,3267.1582502336055
2018-04-02,15007.142857142857,0,0,16142.857142857143,23617.14285714286,18054.897959183672,2971.7133399651093
2018-04-03,15202.857142857143,1,0,15007.142857142857,22530.0,17008.16326530612,2360.2438064835846
2018-04-04,16267.142857142857,2,0,15202.857142857143,21144.285714285714,16311.42857142857,1498.2229836853112
2018-04-05,18894.285714285714,3,0,16267.142857142857,19515.714285714286,16222.653061224488,1279.0992335888925
2018-04-06,22338.571428571428,4,0,18894.285714285714,16212.857142857143,17097.755102040817,2641.347684401378
2018-04-07,24837.14285714286,5,1,22338.571428571428,15831.42857142857,18384.285714285714,3842.0636461703743
2018-04-08,26872.85714285714,6,1,24837.14285714286,16142.857142857143,19917.14285714286,4815.824679838165
2018-04-09,29205.714285714286,0,0,26872.85714285714,15007.142857142857,21945.51020408163,5362.253018499039
2018-04-10,30685.714285714286,1,0,29205.714285714286,15202.857142857143,24157.34693877551,5310.442378063124
2018-04-11,30190.0,2,0,30685.714285714286,16267.142857142857,26146.326530612245,4390.332054534916
2018-04-12,30765.714285714286,3,0,30190.0,18894.285714285714,27842.244897959183,3272.7095492840253
2018-04-13,31744.285714285714,4,0,30765.714285714286,22338.571428571428,29185.91836734694,2468.503557897964
2018-04-14,27921.428571428572,5,1,31744.285714285714,24837.14285714286,29626.5306122449,1726.710304088982
2018-04-15,25182.85714285714,6,1,27921.428571428572,26872.85714285714,29385.102040816328,2222.7862727628817
2018-04-16,23820.0,0,0,25182.85714285714,29205.714285714286,28615.714285714286,3067.0058966471165
2018-04-17,23088.571428571428,1,0,23820.0,30685.714285714286,27530.408163265303,3522.743569239212
2018-04-18,22741.428571428572,2,0,23088.571428571428,30190.0,26466.326530612245,3705.7015141997204
2018-04-19,22397.14285714286,3,0,22741.428571428572,30765.714285714286,25270.816326530614,3426.9070223093177
2018-04-20,22381.428571428572,4,0,22397.14285714286,31744.285714285714,23933.265306122452,2015.837584276232
2018-04-21,24564.285714285714,5,1,22381.428571428572,27921.428571428572,23453.673469387755,1100.324892386115
2018-04-22,24535.714285714286,6,1,24564.285714285714,25182.85714285714,23361.224489795917,947.3821534134266
2018-04-23,25308.571428571428,0,0,24535.714285714286,23820.0,23573.87755102041,1200.71739165217
2018-04-24,28255.714285714286,1,0,25308.571428571428,23088.571428571428,24312.040816326535,2102.3879939173517
2018-04-25,30538.571428571428,2,0,28255.714285714286,22741.428571428572,25425.91836734694,3003.8311623806953
2018-04-26,30622.85714285714,3,0,30538.571428571428,22397.14285714286,26601.020408163262,3222.489922751535
2018-04-27,30170.0,4,0,30622.85714285714,22381.428571428572,27713.67346938775,2845.2688809423894
2018-04-28,30777.14285714286,5,1,30170.0,24564.285714285714,28601.224489795917,2662.24541161805
2018-04-29,30864.285714285714,6,1,30777.14285714286,24535.714285714286,29505.306122448983,2057.3782461700075
2018-04-30,31057.14285714286,0,0,30864.285714285714,25308.571428571428,30326.5306122449,954.9501739835782
2018-05-01,28402.85714285714,1,0,31057.14285714286,28255.714285714286,30347.551020408162,901.9169736763232
2018-05-02,27572.85714285714,2,0,28402.85714285714,30538.571428571428,29923.877551020407,1371.536135237632
2018-05-03,26261.428571428572,3,0,27572.85714285714,30622.85714285714,29300.816326530614,1892.7137155261685
2018-05-04,24948.571428571428,4,0,26261.428571428572,30170.0,28554.897959183672,2442.198025413867
2018-05-05,26180.0,5,1,24948.571428571428,30777.14285714286,27898.16326530612,2361.801991948951
2018-05-06,28191.428571428572,6,1,26180.0,30864.285714285714,27516.326530612245,1988.9770825203384
2018-05-07,28837.14285714286,0,0,28191.428571428572,31057.14285714286,27199.183673469386,1428.2446905259578
2018-05-08,26675.714285714286,1,0,28837.14285714286,28402.85714285714,26952.448979591838,1331.561845538431
2018-05-09,25604.285714285714,2,0,26675.714285714286,27572.85714285714,26671.22448979592,1385.4824127483548
2018-05-10,26080.0,3,0,25604.285714285714,26261.428571428572,26645.306122448983,1396.0826424005375
2018-05-11,24574.285714285714,4,0,26080.0,24948.571428571428,26591.83673469388,1476.735394268104
2018-05-12,23085.714285714286,5,1,24574.285714285714,26180.0,26149.79591836735,1993.320893058026
2018-05-13,21850.0,6,1,23085.714285714286,28191.428571428572,25243.87755102041,2324.332647151886
2018-05-14,20800.0,0,0,21850.0,28837.14285714286,24095.714285714286,2236.950061631061
2018-05-15,23880.0,1,0,20800.0,26675.714285714286,23696.326530612245,1927.7461827209108
2018-05-16,26284.285714285714,2,0,23880.0,25604.285714285714,23793.4693877551,2052.9815479325453
2018-05-17,26965.714285714286,3,0,26284.285714285714,26080.0,23920.0,2236.4870108408354
2018-05-18,28481.428571428572,4,0,26965.714285714286,24574.285714285714,24478.16326530612,2834.577043673505
2018-05-19,30732.85714285714,5,1,28481.428571428572,23085.714285714286,25570.61224489796,3583.2278285821744
2018-05-20,30404.285714285714,6,1,30732.85714285714,21850.0,26792.65306122449,3561.4811400024037
2018-05-21,33350.0,0,0,30404.285714285714,20800.0,28585.51020408163,3180.4464698101083
2018-05-22,32782.857142857145,1,0,33350.0,23880.0,29857.34693877551,2733.872490615953
2018-05-23,33667.142857142855,2,0,32782.857142857145,26284.285714285714,30912.04081632653,2543.1436244646434
2018-05-24,34132.857142857145,3,0,33667.142857142855,26965.714285714286,31935.91836734694,2092.341790696827
2018-05-25,35471.42857142857,4,0,34132.857142857145,28481.428571428572,32934.489795918365,1819.051189582342
2018-05-26,33677.142857142855,5,1,35471.42857142857,30732.85714285714,33355.102040816324,1544.8639631771082
2018-05-27,36335.71428571428,6,1,33677.142857142855,30404.285714285714,34202.448979591834,1256.3427416705943
2018-05-28,32940.0,0,0,36335.71428571428,33350.0,34143.87755102041,1311.0731218383232
2018-05-29,32228.571428571428,1,0,32940.0,32782.857142857145,34064.69387755102,1419.2490383465836
2018-05-30,31300.0,2,0,32228.571428571428,33667.142857142855,33726.5306122449,1768.7383291397855
2018-05-31,30968.095238095237,3,0,31300.0,34132.857142857145,33274.421768707485,2032.3901889506337
2018-06-01,30964.285714285714,4,0,30968.095238095237,35471.42857142857,32630.544217687075,1931.8169717754056
2018-06-02,32214.285714285714,5,1,30964.285714285714,33677.142857142855,32421.564625850337,1878.1061389757529
2018-06-03,30744.285714285714,6,1,32214.285714285714,36335.71428571428,31622.78911564626,835.6730613707093
2018-06-04,31432.85714285714,0,0,30744.285714285714,32940.0,31407.482993197278,600.9200375096517
2018-06-05,29862.85714285714,1,0,31432.85714285714,32228.571428571428,31069.52380952381,716.3329392250388
2018-06-06,29691.428571428572,2,0,29862.85714285714,31300.0,30839.72789115646,871.3190518890464
